db_source,timestamp_utc,asset,leaf_id,direction,wr_reported,n_reported,open,high,low,close,rsi_5,stoch_k_v2,stoch_d_v2,bb_upper,bb_middle,bb_lower,bb_width_bps,ma6,ma14,ma_trend_bps,close_to_lower,close_to_upper,schaff_value,stc_zone,bb_position,stc_stoch_diff,stoch_kd_diff,exit_2m,pnl_2m,win_2m
trading_data.db,2026-04-25T14:05:00.000Z,LBPUSD_otc,L41,PUT,0.760000,50,0.000009,0.000009,0.000009,0.000009,0,19.076854,38.745575,0.000010,0.000009,0.000009,375.852190,0.000009,0.000009,45.053630,161.125066,214.727124,87.948272,overbought,0.428693,68.871418,-19.668721,0.000009,460,1
trading_data.db,2026-04-25T14:10:00.000Z,LBPUSD_otc,L65,PUT,0.637800,323,0.000009,0.000009,0.000009,0.000009,65.497076,72.499394,47.674887,0.000009,0.000009,0.000009,290.405272,0.000009,0.000009,-53.691752,147.073443,143.331829,13.636938,oversold,0.506442,-58.862456,24.824507,0.000009,460,1
trading_data.db,2026-04-25T14:36:00.000Z,LBPUSD_otc,L16,CALL,0.686000,86,0.000009,0.000009,0.000009,0.000009,0,4.437162,5.821521,0.000009,0.000009,0.000009,527.195828,0.000009,0.000009,-126.115746,-27.941825,555.137653,,,-0.053001,,-1.384359,0.000009,460,1
trading_data.db,2026-04-25T14:57:00.000Z,LBPUSD_otc,L16,CALL,0.686000,86,0.000009,0.000009,0.000009,0.000009,0,11.836254,12.449439,0.000009,0.000009,0.000009,273.269319,0.000009,0.000009,-79.337610,-2.187743,275.457063,14.832936,oversold,-0.008006,2.996682,-0.613185,0.000009,460,1
trading_data.db,2026-04-25T05:56:00.000Z,MADUSD_otc,L41,PUT,0.760000,50,0.176810,0.177060,0.176420,0.176470,15.568862,28.191692,47.693347,0.177828,0.176576,0.175324,141.763023,0.177220,0.176811,23.148242,64.878431,76.884592,84.023531,overbought,0.457654,55.831839,-19.501655,0.176210,460,1
trading_data.db,2026-04-25T06:45:00.000Z,MADUSD_otc,L16,CALL,0.686000,86,0.172630,0.172770,0.171890,0.171970,0,5.040525,5.176958,0.176287,0.174407,0.172528,215.552746,0.173458,0.174087,-36.120389,-31.982525,247.535271,,,-0.148374,,-0.136433,0.172240,460,1
trading_data.db,2026-04-25T06:46:00.000Z,MADUSD_otc,L16,CALL,0.686000,86,0.171940,0.172150,0.171660,0.171850,0,7.151636,5.557901,0.176447,0.174267,0.172088,250.160467,0.172957,0.173815,-49.382006,-13.643281,263.803748,,,-0.054538,,1.593735,0.172600,460,1
trading_data.db,2026-04-25T07:23:00.000Z,MADUSD_otc,L16,CALL,0.686000,86,0.170330,0.170350,0.169740,0.170090,0,5.744229,4.982237,0.175608,0.173013,0.170419,299.904106,0.171943,0.173196,-72.351101,-19.023201,318.927306,34.255976,neutral,-0.063431,28.511746,0.761993,0.169900,-500,0
trading_data.db,2026-04-25T07:24:00.000Z,MADUSD_otc,L16,CALL,0.686000,86,0.170090,0.170360,0.169660,0.169780,0,3.846305,4.202969,0.175818,0.172924,0.170030,334.670751,0.171237,0.172910,-96.774815,-14.478601,349.149352,22.557054,oversold,-0.043262,18.710749,-0.356664,0.169340,-500,0
trading_data.db,2026-04-25T07:28:00.000Z,MADUSD_otc,L65,PUT,0.637800,323,0.170210,0.170940,0.170210,0.170920,66.147860,61.348039,33.087981,0.176154,0.172433,0.168711,431.670116,0.170040,0.171698,-96.556659,128.119575,303.550541,3.595558,oversold,0.296800,-57.752481,28.260058,0.171640,-500,0
trading_data.db,2026-04-25T07:29:00.000Z,MADUSD_otc,L65,PUT,0.637800,323,0.170890,0.171780,0.170890,0.171780,82.051282,94.681373,62.880942,0.176015,0.172334,0.168653,427.200878,0.170322,0.171526,-70.196333,181.453561,245.747316,2.678838,oversold,0.424750,-92.002535,31.800431,0.171720,460,1
trading_data.db,2026-04-25T09:11:00.000Z,MADUSD_otc,L41,PUT,0.760000,50,0.171500,0.171870,0.171280,0.171410,0,31.579104,53.381166,0.172785,0.170677,0.168569,246.997949,0.171948,0.170859,63.739446,166.445593,80.552356,91.169828,overbought,0.673874,59.590725,-21.802063,0.170340,460,1
trading_data.db,2026-04-25T09:12:00.000Z,MADUSD_otc,L41,PUT,0.760000,50,0.171410,0.171450,0.170080,0.170170,0,12.438674,32.001947,0.172702,0.170614,0.168525,244.822888,0.171555,0.170849,41.306247,96.417018,148.405870,92.430109,overbought,0.393824,79.991435,-19.563273,0.170620,-500,0
trading_data.db,2026-04-25T09:37:00.000Z,MADUSD_otc,L41,PUT,0.760000,50,0.175570,0.175570,0.174760,0.175030,0,16.075228,39.289154,0.177621,0.174192,0.170763,393.703215,0.176107,0.175119,56.383336,244.959443,148.743772,99.997929,overbought,0.622193,83.922700,-23.213926,0.175880,-500,0
trading_data.db,2026-04-25T14:40:00.000Z,MADUSD_otc,L41,PUT,0.760000,50,0.176820,0.176820,0.176150,0.176450,7.812500,15.461778,34.946872,0.178032,0.176508,0.174984,172.630148,0.177365,0.176757,34.389396,83.029104,89.601044,100,overbought,0.480965,84.538222,-19.485094,0.175970,460,1
trading_data.db,2026-04-25T15:00:00.000Z,MADUSD_otc,L41,PUT,0.760000,50,0.176740,0.176910,0.176400,0.176630,5.392157,23.253118,46.446878,0.178433,0.176669,0.174905,199.690983,0.177612,0.176978,35.812928,97.637974,102.053010,99.746891,overbought,0.488945,76.493774,-23.193760,0.176600,460,1
trading_data.db,2026-04-25T15:01:00.000Z,MADUSD_otc,L41,PUT,0.760000,50,0.176630,0.176830,0.176310,0.176530,6.395349,6.451951,25.174105,0.178431,0.176667,0.174903,199.753819,0.177292,0.176964,18.540270,92.122207,107.631612,99.729658,overbought,0.461179,93.277707,-18.722154,0.175840,460,1
trading_data.db,2026-04-25T07:21:00.000Z,NGNUSD_otc,L41,PUT,0.760000,50,0.000777,0.000777,0.000776,0.000777,11.656442,6.666667,37.680098,0.000778,0.000777,0.000775,43.636282,0.000777,0.000777,3.468163,28.899382,14.736900,97.521714,overbought,0.662279,90.855048,-31.013431,0.000778,-500,0
trading_data.db,2026-04-25T08:21:00.000Z,NGNUSD_otc,L65,PUT,0.637800,323,0.000771,0.000771,0.000770,0.000771,69.565217,71.122586,43.233418,0.000774,0.000771,0.000769,54.077902,0.000770,0.000771,-6.451653,19.663411,34.414490,0.575411,oversold,0.363613,-70.547175,27.889167,0.000770,460,1
trading_data.db,2026-04-25T08:22:00.000Z,NGNUSD_otc,L65,PUT,0.637800,323,0.000771,0.000771,0.000770,0.000770,67.187500,96.825397,68.579078,0.000773,0.000771,0.000769,52.712767,0.000771,0.000771,-3.706648,9.412878,43.299889,2.541435,oversold,0.178569,-94.283962,28.246319,0.000771,-500,0
trading_data.db,2026-04-25T10:29:00.000Z,NGNUSD_otc,L65,PUT,0.637800,323,0.000760,0.000760,0.000760,0.000760,46.788991,57.140369,30.116647,0.000763,0.000761,0.000758,62.430431,0.000759,0.000760,-14.692827,21.061597,41.368834,23.435191,oversold,0.337361,-33.705178,27.023722,0.000761,-500,0
trading_data.db,2026-04-25T10:30:00.000Z,NGNUSD_otc,L65,PUT,0.637800,323,0.000760,0.000761,0.000760,0.000760,100,83.908046,55.424630,0.000763,0.000761,0.000758,61.771380,0.000759,0.000760,-12.168251,27.822814,33.948566,21.262876,oversold,0.450416,-62.645170,28.483416,0.000760,460,1
trading_data.db,2026-04-25T14:54:00.000Z,NGNUSD_otc,L65,PUT,0.637800,323,0.000757,0.000758,0.000757,0.000758,98.895028,79.111111,51.906516,0.000759,0.000757,0.000755,48.675078,0.000756,0.000757,-4.948992,30.828829,17.846249,60.039083,neutral,0.633360,-19.072028,27.204595,0.000758,-500,0
trading_data.db,2026-04-25T15:56:00.000Z,NGNUSD_otc,L65,PUT,0.637800,323,0.000762,0.000762,0.000761,0.000762,76.966292,66.666667,34.842250,0.000763,0.000762,0.000761,26.564372,0.000761,0.000762,-4.595075,10.827174,15.737198,0.075677,oversold,0.407583,-66.590989,31.824417,0.000761,460,1
trading_data.db,2026-04-25T05:40:00.000Z,NZDJPY_otc,L41,PUT,0.760000,50,91.541000,91.551000,91.489000,91.504000,0,0,18.838210,91.832692,91.478750,91.124808,77.382284,91.635833,91.574000,6.752280,41.451346,35.930938,91.822188,overbought,0.535670,91.822188,-18.838210,91.566000,-500,0
trading_data.db,2026-04-25T05:44:00.000Z,NZDJPY_otc,L65,PUT,0.637800,323,91.639000,91.645000,91.535000,91.580000,66.527197,66.666667,33.333333,91.801310,91.540350,91.279390,57.015289,91.550167,91.607500,-6.258585,32.839068,24.176221,26.216833,neutral,0.575970,-40.449833,33.333333,91.533000,460,1
trading_data.db,2026-04-25T05:45:00.000Z,NZDJPY_otc,L65,PUT,0.637800,323,91.576000,91.643000,91.572000,91.634000,70.666667,98.159509,66.053170,91.791523,91.558350,91.325177,50.934324,91.562500,91.613714,-5.590242,33.729653,17.204671,17.063621,oversold,0.662219,-81.095889,32.106339,91.565000,460,1
trading_data.db,2026-04-25T07:31:00.000Z,NZDJPY_otc,L65,PUT,0.637800,323,91.966000,92.057000,91.910000,92.049000,70.297030,80.724382,55.804421,92.178380,91.991800,91.805220,40.564569,91.927667,91.969571,-4.556372,26.500230,14.064339,2.525598,oversold,0.653285,-78.198784,24.919961,91.976000,460,1
trading_data.db,2026-04-25T07:42:00.000Z,NZDJPY_otc,L16,CALL,0.686000,86,91.725000,91.764000,91.664000,91.709000,0,7.665612,8.797852,92.053166,91.887650,91.722134,36.025841,91.802500,91.883786,-8.846579,-1.429300,37.455142,0.023318,oversold,-0.039674,-7.642293,-1.132240,91.698000,-500,0
trading_data.db,2026-04-25T09:16:00.000Z,NZDJPY_otc,L65,PUT,0.637800,323,92.568000,92.602000,92.548000,92.598000,57.345972,79.533044,54.229432,93.001518,92.717300,92.433082,61.308427,92.543333,92.662500,-12.860290,17.787144,43.521284,2.224696,oversold,0.290126,-77.308349,25.303612,92.673000,-500,0
trading_data.db,2026-04-25T05:27:00.000Z,NZDUSD_otc,L16,CALL,0.686000,86,0.530490,0.530690,0.530100,0.530200,0,8.585463,9.951925,0.532515,0.531454,0.530393,39.946902,0.530787,0.531311,-9.876729,-3.622194,43.569096,,,-0.090675,,-1.366461,0.529730,-500,0
trading_data.db,2026-04-25T05:28:00.000Z,NZDUSD_otc,L16,CALL,0.686000,86,0.530200,0.530330,0.529970,0.530080,0,6.966416,8.200102,0.532605,0.531386,0.530167,45.877781,0.530543,0.531211,-12.563394,-1.638347,47.516128,,,-0.035711,,-1.233686,0.530200,460,1
trading_data.db,2026-04-25T05:29:00.000Z,NZDUSD_otc,L16,CALL,0.686000,86,0.530070,0.530170,0.529600,0.529730,0,9.007321,8.186400,0.532657,0.531274,0.529890,52.069050,0.530333,0.531072,-13.911660,-3.018307,55.087358,,,-0.057967,,0.820921,0.530310,460,1
trading_data.db,2026-04-25T06:01:00.000Z,NZDUSD_otc,L41,PUT,0.760000,50,0.532090,0.532210,0.531790,0.531800,15.972222,14.250153,34.848365,0.533007,0.531872,0.530737,42.665508,0.532385,0.532121,4.966650,19.979045,22.686463,98.956803,overbought,0.468272,84.706650,-20.598211,0.532460,-500,0
trading_data.db,2026-04-25T07:52:00.000Z,NZDUSD_otc,L65,PUT,0.637800,323,0.533960,0.534120,0.533760,0.533840,81.927711,86.158192,59.314378,0.534312,0.533496,0.532680,30.575965,0.533215,0.533457,-4.539125,21.736016,8.839949,0.208141,oversold,0.710886,-85.950051,26.843814,0.533510,460,1
trading_data.db,2026-04-25T08:50:00.000Z,NZDUSD_otc,L65,PUT,0.637800,323,0.534850,0.535000,0.534600,0.534990,64.285714,71.370574,40.883970,0.535788,0.534952,0.534116,31.263368,0.534487,0.534857,-6.926638,16.342028,14.921340,0.000357,oversold,0.522721,-71.370217,30.486604,0.534570,460,1
trading_data.db,2026-04-25T09:02:00.000Z,NZDUSD_otc,L41,PUT,0.760000,50,0.534460,0.534720,0.534280,0.534540,2.702703,2.699086,27.499318,0.535825,0.534825,0.533825,37.389800,0.535153,0.534986,3.119794,13.366054,24.023746,48.944464,neutral,0.357479,46.245379,-24.800232,0.534250,460,1
trading_data.db,2026-04-25T11:52:00.000Z,NZDUSD_otc,L65,PUT,0.637800,323,0.534600,0.535190,0.534470,0.535170,67.826087,70.074793,43.603156,0.535831,0.534849,0.533867,36.721254,0.534280,0.534629,-6.519880,24.362321,12.358933,17.583969,oversold,0.663439,-52.490824,26.471637,0.535490,-500,0
trading_data.db,2026-04-25T12:37:00.000Z,NZDUSD_otc,L65,PUT,0.637800,323,0.533030,0.533910,0.532980,0.533840,54.368932,53.191489,26.003477,0.536457,0.534050,0.531642,90.164559,0.532707,0.533482,-14.536123,41.159422,49.005137,0.008788,oversold,0.456492,-53.182701,27.188012,0.533200,460,1
trading_data.db,2026-04-25T14:35:00.000Z,NZDUSD_otc,L16,CALL,0.686000,86,0.532070,0.532190,0.531650,0.531840,0,3.307992,4.708510,0.534590,0.533340,0.532090,46.861512,0.532900,0.533402,-9.413964,-4.693892,51.555405,34.586530,neutral,-0.100165,31.278538,-1.400518,0.531480,-500,0
trading_data.db,2026-04-25T14:52:00.000Z,NZDUSD_otc,L65,PUT,0.637800,323,0.531560,0.531600,0.531230,0.531440,67.500000,96.296296,67.075351,0.532338,0.531360,0.530381,36.823069,0.531077,0.531187,-2.079798,19.926516,16.896552,0.963094,oversold,0.541142,-95.333202,29.220945,0.531740,-500,0
trading_data.db,2026-04-25T15:48:00.000Z,NZDUSD_otc,L65,PUT,0.637800,323,0.530210,0.530870,0.530210,0.530870,93.000000,69.590643,44.812818,0.534328,0.531212,0.528096,117.324650,0.529643,0.530386,-14.010450,52.224217,65.100432,1.312159,oversold,0.445126,-68.278484,24.777825,0.530460,460,1
trading_data.db,2026-04-25T04:43:00.000Z,OMRCNY_otc,L41,PUT,0.760000,50,17.939020,17.939140,17.938760,17.938780,5.660377,27.608745,46.024867,17.939327,17.938863,17.938399,0.517779,17.939067,17.938908,0.088528,0.212621,0.305158,100,overbought,0.410641,72.391255,-18.416123,17.938600,460,1
trading_data.db,2026-04-25T05:55:00.000Z,OMRCNY_otc,L65,PUT,0.637800,323,17.939800,17.939970,17.939720,17.939900,73.648649,79.844961,48.540613,17.941103,17.939895,17.938687,1.346846,17.939237,17.939632,-0.220448,0.676210,0.670636,0.005219,oversold,0.502069,-79.839742,31.304348,17.939580,460,1
trading_data.db,2026-04-25T07:09:00.000Z,OMRCNY_otc,L65,PUT,0.637800,323,17.938880,17.938980,17.938790,17.938860,94.366197,76.666667,44.224892,17.940168,17.939142,17.938117,1.142997,17.938467,17.939044,-0.321592,0.414022,0.728975,6.628718,oversold,0.362225,-70.037949,32.441774,17.938600,460,1
trading_data.db,2026-04-25T08:51:00.000Z,OMRCNY_otc,L65,PUT,0.637800,323,17.942980,17.942990,17.942750,17.942970,64.285714,69.369118,42.425398,17.943416,17.942703,17.941990,0.795217,17.942797,17.942868,-0.039676,0.546416,0.248801,15.741638,oversold,0.687128,-53.627480,26.943720,17.942820,460,1
trading_data.db,2026-04-25T08:52:00.000Z,OMRCNY_otc,L65,PUT,0.637800,323,17.942970,17.942980,17.942510,17.942830,56.338028,96.790790,68.761179,17.943440,17.942731,17.942022,0.790477,17.942835,17.942919,-0.046576,0.450414,0.340063,10.134490,oversold,0.569800,-86.656300,28.029611,17.943230,-500,0
trading_data.db,2026-04-25T14:54:00.000Z,OMRCNY_otc,L65,PUT,0.637800,323,17.945540,17.945810,17.945520,17.945770,67.307692,67.447123,39.850393,17.946076,17.945545,17.945013,0.592313,17.945380,17.945567,-0.104284,0.421814,0.170498,53.066798,neutral,0.712148,-14.380326,27.596731,17.945530,460,1
trading_data.db,2026-04-25T15:58:00.000Z,OMRCNY_otc,L41,PUT,0.760000,50,17.944580,17.944850,17.944530,17.944540,0,0,20.870076,17.946069,17.944546,17.943023,1.697425,17.945232,17.944949,0.157360,0.845369,0.852056,99.476479,overbought,0.498030,99.476479,-20.870076,17.944630,-500,0
trading_data.db,2026-04-25T09:15:00.000Z,QARCNY_otc,L41,PUT,0.760000,50,1.896742,1.896748,1.896711,1.896712,16.058394,21.938290,45.033048,1.896876,1.896699,1.896523,1.858113,1.896781,1.896746,0.183397,0.994960,0.863152,100,overbought,0.535468,78.061710,-23.094759,1.896683,460,1
trading_data.db,2026-04-25T09:16:00.000Z,QARCNY_otc,L41,PUT,0.760000,50,1.896712,1.896712,1.896673,1.896701,15.714286,9.399189,26.359275,1.896875,1.896704,1.896533,1.804666,1.896763,1.896749,0.074689,0.885725,0.918941,100,overbought,0.490797,90.600811,-16.960086,1.896640,460,1
trading_data.db,2026-04-25T10:50:00.000Z,QARCNY_otc,L65,PUT,0.637800,323,1.896553,1.896613,1.896553,1.896595,74.193548,70.624354,43.435103,1.896653,1.896551,1.896449,1.077997,1.896497,1.896540,-0.225724,0.771790,0.306208,42.200648,neutral,0.715948,-28.423706,27.189251,1.896533,460,1
trading_data.db,2026-04-25T12:16:00.000Z,QARCNY_otc,L65,PUT,0.637800,323,1.896903,1.896941,1.896878,1.896927,65.271967,73.566199,48.878484,1.897202,1.896990,1.896778,2.236080,1.896856,1.896943,-0.456750,0.784881,1.451199,0.238102,oversold,0.351007,-73.328097,24.687715,1.896911,460,1
trading_data.db,2026-04-25T12:25:00.000Z,QARCNY_otc,L65,PUT,0.637800,323,1.896933,1.896974,1.896932,1.896966,65.753425,43.217631,18.251607,1.897052,1.896904,1.896757,1.557569,1.896869,1.896874,-0.029999,1.104315,0.453254,0.002510,oversold,0.708999,-43.215120,24.966024,1.896980,-500,0
trading_data.db,2026-04-25T05:00:00.000Z,SARCNY_otc,L65,PUT,0.637800,323,1.842554,1.842647,1.842554,1.842631,75.925926,72.216472,42.404554,1.842704,1.842580,1.842456,1.348178,1.842524,1.842561,-0.202100,0.950875,0.397303,8.903579,oversold,0.705304,-63.312893,29.811918,1.842606,460,1
trading_data.db,2026-04-25T10:45:00.000Z,SARCNY_otc,L41,PUT,0.760000,50,1.843336,1.843361,1.843302,1.843316,2.898551,44.191605,67.729617,1.843403,1.843267,1.843131,1.472294,1.843357,1.843295,0.338808,1.001708,0.470586,99.738520,overbought,0.680372,55.546915,-23.538012,1.843367,-500,0
trading_data.db,2026-04-25T10:46:00.000Z,SARCNY_otc,L41,PUT,0.760000,50,1.843317,1.843337,1.843311,1.843325,15.277778,27.759949,47.386473,1.843405,1.843275,1.843145,1.409496,1.843348,1.843300,0.257561,0.976547,0.432949,99.422036,overbought,0.692834,71.662087,-19.626524,1.843366,-500,0
trading_data.db,2026-04-25T11:05:00.000Z,SARCNY_otc,L65,PUT,0.637800,323,1.843412,1.843415,1.843324,1.843324,78.195489,84.976526,55.860039,1.843464,1.843371,1.843277,1.013532,1.843351,1.843376,-0.134458,0.253697,0.759835,3.572664,oversold,0.250310,-81.403862,29.116486,1.843374,-500,0
trading_data.db,2026-04-25T14:55:00.000Z,SARCNY_otc,L65,PUT,0.637800,323,1.842902,1.842927,1.842888,1.842914,85.925926,46.413502,20.856865,1.843088,1.842919,1.842749,1.840419,1.842818,1.842875,-0.305423,0.895792,0.944627,2.304397,oversold,0.486732,-44.109105,25.556637,1.842956,-500,0
trading_data.db,2026-04-25T14:56:00.000Z,SARCNY_otc,L65,PUT,0.637800,323,1.842912,1.842953,1.842909,1.842942,86.805556,79.746835,46.413502,1.843076,1.842913,1.842750,1.769676,1.842836,1.842873,-0.199740,1.041655,0.728021,7.808077,oversold,0.588613,-71.938758,33.333333,1.842926,460,1
trading_data.db,2026-04-25T05:40:00.000Z,TNDUSD_otc,L16,CALL,0.686000,86,0.389910,0.389940,0.389330,0.389500,0,7.420277,8.612065,0.392835,0.391252,0.389670,80.902591,0.390523,0.391346,-21.014181,-4.340750,85.243342,33.727584,neutral,-0.053654,26.307307,-1.191788,0.389230,-500,0
trading_data.db,2026-04-25T05:41:00.000Z,TNDUSD_otc,L16,CALL,0.686000,86,0.389550,0.389640,0.388660,0.388910,0,7.829797,7.755313,0.393028,0.391143,0.389259,96.333406,0.390083,0.391184,-28.144085,-8.935102,105.268509,22.205870,oversold,-0.092752,14.376072,0.074484,0.389320,460,1
trading_data.db,2026-04-25T06:01:00.000Z,TNDUSD_otc,L65,PUT,0.637800,323,0.388110,0.388250,0.387900,0.388050,67.039106,59.863946,34.643666,0.389389,0.388106,0.386822,66.139536,0.387452,0.387801,-9.000696,31.639744,34.499791,0.921102,oversold,0.478379,-58.942844,25.220280,0.388600,-500,0
trading_data.db,2026-04-25T07:30:00.000Z,TNDUSD_otc,L65,PUT,0.637800,323,0.381890,0.382130,0.381720,0.382060,58.441558,63.783908,37.930400,0.384555,0.382804,0.381054,91.454348,0.381633,0.382582,-24.800152,26.278604,65.175744,30.718756,neutral,0.287341,-33.065152,25.853508,0.382700,-500,0
trading_data.db,2026-04-25T08:11:00.000Z,TNDUSD_otc,L41,PUT,0.760000,50,0.383960,0.384090,0.383670,0.383940,6.024096,12.401895,29.518961,0.384862,0.383742,0.382621,58.390565,0.384335,0.383889,11.610490,34.368035,24.022529,94.121043,overbought,0.588589,81.719148,-17.117066,0.384110,-500,0
trading_data.db,2026-04-25T08:27:00.000Z,TNDUSD_otc,L41,PUT,0.760000,50,0.387650,0.387650,0.387120,0.387120,0,13.572179,36.896686,0.389405,0.386019,0.382633,175.444938,0.388058,0.386821,31.976118,116.244381,59.200557,99.972381,overbought,0.662569,86.400202,-23.324507,0.386910,460,1
trading_data.db,2026-04-25T08:35:00.000Z,TNDUSD_otc,L65,PUT,0.637800,323,0.387370,0.387940,0.387360,0.387840,63.243243,66.666667,37.158470,0.388884,0.387065,0.385246,93.977152,0.386800,0.387381,-14.990790,67.011053,26.966099,24.527047,oversold,0.713057,-42.139620,29.508197,0.387440,460,1
trading_data.db,2026-04-25T08:36:00.000Z,TNDUSD_otc,L65,PUT,0.637800,323,0.387840,0.387870,0.387040,0.387610,87.234043,100,68.579235,0.388786,0.387207,0.385628,81.579425,0.386960,0.387317,-9.220941,51.197582,30.381843,22.312079,oversold,0.627580,-77.687921,31.420765,0.387400,460,1
trading_data.db,2026-04-25T10:50:00.000Z,TNDUSD_otc,L65,PUT,0.637800,323,0.393780,0.393780,0.393160,0.393480,60.824742,58.552632,27.923977,0.394692,0.393190,0.391688,76.423680,0.392417,0.393039,-15.822996,45.587409,30.836271,2.444660,oversold,0.596509,-56.107971,30.628655,0.392830,460,1
trading_data.db,2026-04-25T10:51:00.000Z,TNDUSD_otc,L65,PUT,0.637800,323,0.393480,0.393480,0.392750,0.393040,75.159236,87.648677,57.140202,0.394719,0.393214,0.391708,76.556619,0.392507,0.393021,-13.097553,33.865948,42.690671,3.300448,oversold,0.442365,-84.348229,30.508475,0.392360,460,1
trading_data.db,2026-04-25T12:16:00.000Z,TNDUSD_otc,L65,PUT,0.637800,323,0.390480,0.391010,0.390480,0.390900,88.590604,80.416634,52.241272,0.391636,0.390407,0.389178,62.969169,0.390068,0.390211,-3.648822,44.112432,18.856737,25.508743,neutral,0.700540,-54.907891,28.175362,0.390020,460,1
trading_data.db,2026-04-25T12:42:00.000Z,TNDUSD_otc,L16,CALL,0.686000,86,0.387860,0.387860,0.387140,0.387240,0,15.714751,15.790349,0.391311,0.389361,0.387411,100.185397,0.388067,0.388975,-23.351972,-4.381170,104.566567,7.619561,oversold,-0.043731,-8.095191,-0.075598,0.388100,460,1
trading_data.db,2026-04-25T12:45:00.000Z,TNDUSD_otc,L65,PUT,0.637800,323,0.388160,0.388790,0.388070,0.388790,56.626506,88.193966,60.992927,0.390938,0.389030,0.387122,98.087104,0.387917,0.388605,-17.712930,42.874362,55.212742,1.820455,oversold,0.437105,-86.373511,27.201038,0.388840,-500,0
trading_data.db,2026-04-25T13:44:00.000Z,TNDUSD_otc,L41,PUT,0.760000,50,0.393820,0.393960,0.393460,0.393630,10.400000,31.198074,48.643436,0.394535,0.393686,0.392837,43.106130,0.394095,0.393838,6.529155,20.130612,22.975518,7.305678,oversold,0.467001,-23.892396,-17.445362,0.394210,-500,0
trading_data.db,2026-04-25T14:03:00.000Z,TNDUSD_otc,L41,PUT,0.760000,50,0.394900,0.395270,0.394760,0.394930,8.080808,25.434343,47.050087,0.396179,0.394964,0.393748,61.541049,0.395535,0.395233,7.644680,29.922345,31.618704,72.840467,neutral,0.486218,47.406124,-21.615743,0.395060,-500,0
trading_data.db,2026-04-25T15:18:00.000Z,TNDUSD_otc,L16,CALL,0.686000,86,0.387570,0.387600,0.385970,0.386010,0,4.164979,4.774993,0.390406,0.388606,0.386807,92.611974,0.388055,0.388700,-16.593774,-20.509673,113.121648,,,-0.221458,,-0.610014,0.385530,-500,0
trading_data.db,2026-04-25T15:20:00.000Z,TNDUSD_otc,L16,CALL,0.686000,86,0.385890,0.385920,0.385350,0.385530,0,5.310332,4.421942,0.390863,0.388354,0.385845,129.219551,0.386810,0.388295,-38.244119,-8.107385,137.326935,,,-0.062741,,0.888390,0.384780,-500,0
trading_data.db,2026-04-25T15:22:00.000Z,TNDUSD_otc,L16,CALL,0.686000,86,0.385480,0.385570,0.384780,0.384780,0,3.600465,5.132556,0.391212,0.388042,0.384873,163.344286,0.385868,0.387696,-47.134412,-2.403699,165.747985,,,-0.014716,,-1.532091,0.384100,-500,0
trading_data.db,2026-04-25T15:58:00.000Z,TNDUSD_otc,L65,PUT,0.637800,323,0.379670,0.379940,0.379610,0.379750,76.521739,68.027109,42.333934,0.382434,0.380348,0.378261,109.719398,0.379185,0.379800,-16.192733,39.150381,70.569018,35.745206,neutral,0.356823,-32.281903,25.693175,0.380370,-500,0
trading_data.db,2026-04-25T04:46:00.000Z,UAHUSD_otc,L16,CALL,0.686000,86,0.027660,0.027660,0.027563,0.027611,0.636943,20.054570,16.182475,0.027906,0.027768,0.027630,99.672937,0.027681,0.027749,-24.616805,-6.685529,106.358466,0,oversold,-0.067075,-20.054570,3.872095,0.027686,460,1
trading_data.db,2026-04-25T07:07:00.000Z,UAHUSD_otc,L16,CALL,0.686000,86,0.028329,0.028329,0.028278,0.028314,0,7.835656,6.913587,0.028582,0.028458,0.028335,86.889592,0.028389,0.028445,-20.013258,-7.330895,94.220487,18.685950,oversold,-0.084370,10.850294,0.922069,0.028298,-500,0
trading_data.db,2026-04-25T07:14:00.000Z,UAHUSD_otc,L65,PUT,0.637800,323,0.028362,0.028386,0.028326,0.028348,53.669725,77.509693,49.499734,0.028562,0.028397,0.028232,116.009296,0.028313,0.028364,-17.804573,40.731727,75.277569,0.676842,oversold,0.351107,-76.832851,28.009959,0.028297,460,1
trading_data.db,2026-04-25T09:16:00.000Z,UAHUSD_otc,L65,PUT,0.637800,323,0.027873,0.027947,0.027849,0.027942,70.149254,64.085213,37.176186,0.028218,0.027976,0.027734,173.000242,0.027834,0.027924,-32.162538,74.204043,98.796199,0.000083,oversold,0.428925,-64.085130,26.909027,0.027983,-500,0
trading_data.db,2026-04-25T10:00:00.000Z,UAHUSD_otc,L65,PUT,0.637800,323,0.027461,0.027485,0.027431,0.027471,48.416290,73.078120,47.462308,0.027602,0.027490,0.027377,82.111417,0.027444,0.027461,-6.034626,34.325866,47.785551,35.808077,neutral,0.418040,-37.270043,25.615812,0.027413,460,1
trading_data.db,2026-04-25T10:50:00.000Z,UAHUSD_otc,L41,PUT,0.760000,50,0.027116,0.027132,0.027052,0.027054,15.714286,39.901121,61.666565,0.027217,0.027088,0.026960,94.944155,0.027139,0.027073,24.475660,34.846654,60.097501,100,overbought,0.367023,60.098879,-21.765444,0.027015,460,1
